freq_mhz,standby_dbuvm,movement_xray_dbuvm,delta_db
40.83984375,26.98042509439325,32.36642509439325,5.385999999999999
40.888671875,27.01142509439325,33.343425094393254,6.332000000000004
40.9375,27.60042509439325,33.974425094393254,6.374000000000006
40.986328125,27.357425094393246,32.65942509439324,5.301999999999996
41.03515625,26.98442509439325,33.81342509439325,6.829000000000004
41.083984375,27.082425094393248,34.332425094393244,7.2499999999999964
41.1328125,26.87742509439325,32.945425094393244,6.067999999999994
41.181640625,27.222425094393248,34.30542509439324,7.082999999999995
41.23046875,27.05942509439325,34.68642509439324,7.626999999999992
41.279296875,26.69142509439325,33.05942509439325,6.3679999999999986
41.328125,26.92942509439325,34.52442509439325,7.595000000000002
41.376953125,26.75842509439325,34.95642509439325,8.198000000000004
41.42578125,26.780425094393248,32.630425094393246,5.849999999999998
41.474609375,26.99542509439325,34.487425094393245,7.491999999999994
41.5234375,26.949425094393245,35.05642509439325,8.107000000000003
41.572265625,27.403425094393246,32.076425094393244,4.672999999999998
41.62109375,27.275425094393245,34.15442509439325,6.879000000000001
41.669921875,27.305425094393247,34.76342509439324,7.457999999999995
41.71875,27.59942509439325,31.467425094393246,3.867999999999995
41.767578125,27.326425094393247,33.596425094393254,6.270000000000007
41.81640625,27.84042509439325,34.139425094393246,6.298999999999996
41.865234375,27.73942509439325,31.202425094393245,3.462999999999994
41.9140625,27.915425094393246,32.54642509439324,4.630999999999997
41.962890625,28.19442509439325,33.19142509439325,4.997000000000003
42.01171875,28.031425094393246,31.30042509439325,3.2690000000000055
42.060546875,28.390425094393247,31.37742509439325,2.987000000000002
42.109375,28.27642509439325,32.501425094393255,4.225000000000005
42.158203125,28.399425094393248,31.204425094393248,2.8049999999999997
42.20703125,28.281425094393246,30.598425094393246,2.317
42.255859375,28.378425094393247,32.09242509439325,3.714000000000002
42.3046875,28.28542509439325,31.442425094393247,3.1569999999999965
42.353515625,27.958425094393245,30.741425094393247,2.7830000000000013
42.40234375,28.03842509439325,32.30142509439325,4.263000000000002
42.451171875,27.56642509439325,30.99842509439325,3.432000000000002
42.5,27.60642509439325,31.158425094393248,3.5519999999999996
42.548828125,27.31342509439325,32.44242509439324,5.128999999999994
